case_id,family_id,variant,truth_family,g1_success,first_failing_condition,failing_conditions,root_cause_class,mechanism,g_spearman,g_spearman_gate,spearman_pass,trajectory_mae,per_energy_mean_mae,trajectory_mae_ratio,trajectory_ratio_gate,trajectory_pass,a1_status_sealed,a1_status_recomputed,a1_status_reproduced,m0_accepted,a1_fired_detectors,a1_blocking_detectors,m1_evaluable,m1_practical_wins,m1_fired,m2_evaluable,m2_practical_wins,m2_fired,m3_evaluable,m3_practical_wins,m3_fired,min_evaluable_required,min_practical_wins_required,boundary_limited_compounds_m1,boundary_limited_compounds_m2,boundary_limited_compounds_m3,unresolved_compounds_m0_fit,unresolved_compounds_m1_fit,unresolved_compounds_m2_fit,unresolved_compounds_m3_fit,dominant_bound_hit,shape_a_lo,shape_a_hi,shape_amplitude,mu_max,scaffolds_train,scaffolds_test,compounds_train,compounds_test,observed_energies_min,missing_cell_fraction,mass_range_ratio,descriptor_sd,acceptance_status,acceptance_gate_reached
PB|held_out|F08|r011,F08,F08,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9906562847608454,0.8,True,0.018107999795418203,0.048127486875591804,0.3762506827382629,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,29,13,False,28,2,False,24,20,0,1,2,0,0,1,2,M2:high_energy_asymptote@lower,0.9540308567391991,0.1861644858427059,0.7678663708964932,0.9850247388629669,20,5,120,30,6,0.0,3.7993270100630854,0.205263054181872,REJECTED_UNSTABLE,stability
PB|held_out|F09|r000,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9915461624026695,0.8,True,0.01898665552991208,0.058539651060746094,0.32433837895975487,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,28,5,False,26,4,False,24,20,0,2,4,0,0,2,4,M3:low_energy_plateau@upper,0.960639666792458,0.1557125442393472,0.8049271225531108,0.996332544491833,20,5,120,30,6,0.0,5.68249698437444,0.2169312949157335,REJECTED_UNSTABLE,stability
PB|held_out|F09|r001,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9951056729699665,0.8,True,0.020379104771475177,0.04665170005595253,0.43683520101160606,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,3,False,30,8,False,25,5,False,24,20,0,0,5,0,0,0,5,M3:low_energy_plateau@upper,0.9517073744128698,0.3514175640943575,0.6002898103185124,0.9731500985310707,20,5,120,30,6,0.0,7.005235688434748,0.19097931248291422,REJECTED_UNSTABLE,stability
PB|held_out|F09|r002,F09,F09,mass_saturating_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9826473859844269,0.8,True,0.02096259748234271,0.07041987927071376,0.2976801110629089,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,4,False,30,7,False,20,7,False,24,20,0,0,10,0,0,0,10,M3:low_energy_plateau@upper,0.9802640925675674,0.328774430822667,0.6514896617449004,0.9999,20,5,120,30,6,0.0,5.182790699476092,0.21978858087346406,UNEVALUABLE,a1_adequacy
PB|held_out|F09|r003,F09,F09,mass_saturating_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9768631813125697,0.8,True,0.018196029902361494,0.040472104147810044,0.44959436346345943,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,28,5,False,19,6,False,24,20,0,2,11,0,0,2,11,M3:low_energy_plateau@upper,0.9814578987013927,0.32684765949250383,0.6546102392088888,0.9999,20,5,120,30,6,0.0,5.349963127867447,0.22768836543203458,UNEVALUABLE,a1_adequacy
PB|held_out|F09|r004,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9541713014460511,0.8,True,0.01872218462433644,0.05288467942028458,0.35401906241215314,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,8,False,30,9,False,26,5,False,24,20,0,0,4,0,0,0,4,M3:low_energy_plateau@upper,0.922968037743565,0.2581303136091839,0.664837724134381,0.9765206702870644,20,5,120,30,6,0.0,4.047150314502149,0.21635708685795382,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F09|r005,F09,F09,mass_saturating_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9777530589543939,0.8,True,0.0181241389061147,0.07017986536385522,0.25825268846196997,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,30,6,False,17,3,False,24,20,0,0,13,0,0,0,13,M3:low_energy_plateau@upper,0.9691626059050166,0.31392983785154954,0.6552327680534671,0.9859358972121356,20,5,120,30,6,0.0,6.189732219929431,0.21188477765043098,UNEVALUABLE,a1_adequacy
PB|held_out|F09|r006,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9688542825361514,0.8,True,0.017235784115578003,0.0520926256918078,0.33086802376883334,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,30,5,False,26,3,False,24,20,0,0,4,0,0,0,4,M3:low_energy_plateau@upper,0.954186423555762,0.32239973115590853,0.6317866923998534,0.9832319049608275,20,5,120,30,6,0.0,6.420884186117081,0.19924799492669118,REJECTED_UNSTABLE,stability
PB|held_out|F09|r007,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9639599555061179,0.8,True,0.019278806036141686,0.05137318481366533,0.37526982424911876,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,9,False,30,8,False,25,6,False,24,20,0,0,5,0,0,0,5,M3:low_energy_plateau@upper,0.9580562523401291,0.2746697638743429,0.6833864884657863,0.9798709869381776,20,5,120,30,6,0.0,4.291669504591953,0.18385578513988377,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F09|r008,F09,F09,mass_saturating_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9822024471635149,0.8,True,0.019915134923986062,0.053527465985920744,0.37205450617117414,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,1,False,27,4,False,12,0,False,24,20,0,3,18,0,0,3,18,M3:low_energy_plateau@upper,0.9896343749423541,0.34604355718929,0.643590817753064,0.9999,20,5,120,30,6,0.0,5.977332740001599,0.22080157863842384,UNEVALUABLE,a1_adequacy
PB|held_out|F09|r009,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9897664071190211,0.8,True,0.017023995514781367,0.04510137347036121,0.37746068921756554,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,29,4,False,30,8,False,24,20,0,1,0,0,0,1,0,M2:high_energy_asymptote@lower,0.9448807690200817,0.34230926226697034,0.6025715067531113,0.9873748315827853,20,5,120,30,6,0.0,5.9217549243121095,0.21828114144376776,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F09|r010,F09,F09,mass_saturating_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9835372636262512,0.8,True,0.019203198703768187,0.04676311617357247,0.4106483971788991,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,9,False,29,12,False,26,4,False,24,20,0,1,4,0,0,1,4,M3:low_energy_plateau@upper,0.957369124696713,0.33730580692633044,0.6200633177703825,0.9699218079978683,20,5,120,30,6,0.0,4.180076251365372,0.2323713517203275,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F09|r011,F09,F09,mass_saturating_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9822024471635149,0.8,True,0.017533172533758825,0.05068403292670556,0.34593088831572727,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,29,8,False,22,6,False,24,20,0,1,8,0,0,1,8,M3:low_energy_plateau@upper,0.9685318575176429,0.23923976849713732,0.7292920890205056,0.9844002574040839,20,5,120,30,6,0.0,4.479861128047801,0.21837438634213882,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r000,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.986206896551724,0.8,True,0.01785588494504557,0.06340159117494634,0.2816314955846324,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,24,3,False,24,5,False,24,20,0,6,6,0,0,6,6,M3:low_energy_plateau@upper,0.963163449264882,0.26963827671879015,0.6935251725460918,0.9999,20,5,120,30,6,0.0,4.704780787421405,0.183790182200796,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r001,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9666295884315905,0.8,True,0.016649468173777306,0.04743527357304036,0.350993404689458,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,29,10,False,30,3,False,24,20,0,1,0,0,0,1,0,M2:high_energy_asymptote@lower,0.9171606942927901,0.18297284986215903,0.7341878444306311,0.9277162571472722,20,5,120,30,6,0.0,3.767878362413318,0.2068068904385307,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r002,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.971078976640712,0.8,True,0.018510541892008577,0.054311776080585905,0.34082004360423207,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,4,False,30,5,False,9,1,False,24,20,0,0,21,0,0,0,21,M3:low_energy_plateau@upper,0.9970438636173173,0.3290758775570331,0.6679679860602843,0.9999,20,5,120,30,6,0.0,5.3309200379786725,0.199338780907263,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r003,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9755283648498332,0.8,True,0.018530917792580773,0.07380882383038949,0.2510664285230216,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,29,9,False,14,2,False,24,20,0,1,16,0,0,1,16,M3:low_energy_plateau@upper,0.9841027839991845,0.3179108327627984,0.6661919512363861,0.9999,20,5,120,30,6,0.0,5.24718443703931,0.22652960200997538,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r004,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9750834260289211,0.8,True,0.01946918539066217,0.05718823500658719,0.34044039632311823,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,4,False,30,5,False,26,5,False,24,20,0,0,4,0,0,0,4,M3:low_energy_plateau@upper,0.9570846954666009,0.3238476271825309,0.63323706828407,0.9999,20,5,120,30,6,0.0,5.895020256374584,0.191895096514934,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r005,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9733036707452726,0.8,True,0.01816270128323248,0.04499377493956029,0.40367142582791204,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,5,False,30,5,False,24,4,False,24,20,0,0,6,0,0,0,6,M3:low_energy_plateau@upper,0.9734634637993848,0.3095498933512402,0.6639135704481445,0.9745746978554556,20,5,120,30,6,0.0,4.09754143736746,0.19092259865074926,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r006,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9826473859844269,0.8,True,0.018762147918346423,0.041023035304524114,0.45735640425118157,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,6,False,26,5,False,7,1,False,24,20,0,4,23,0,0,4,23,M3:low_energy_plateau@upper,0.9999,0.29859925081882444,0.7013007491811756,0.9999,20,5,120,30,6,0.0,6.315688123394636,0.2246348669911191,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r007,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.971078976640712,0.8,True,0.018802947286005976,0.0574819834399458,0.32711027283270977,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,2,False,26,6,False,22,5,False,24,20,0,4,8,0,0,4,8,M3:low_energy_plateau@upper,0.9671270711883541,0.2910321905717012,0.6760948806166529,0.9999,20,5,120,30,6,0.0,3.8083997317596623,0.22561146743182425,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r008,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9808676307007785,0.8,True,0.01863234301342365,0.0731963937589511,0.2545527457921399,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,29,11,False,27,4,False,24,20,0,1,3,0,0,1,3,M3:low_energy_plateau@upper,0.9669149634211438,0.2663700626064178,0.700544900814726,0.9838363581982266,20,5,120,30,6,0.0,4.660172280062966,0.19454295803264518,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r009,F10,F10,mass_interaction,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9661846496106785,0.8,True,0.02014109158380107,0.05387061781065384,0.3738789789750253,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,6,False,29,8,False,27,6,False,24,20,0,1,3,0,0,1,3,M3:low_energy_plateau@upper,0.9340471245863814,0.25358014748425556,0.6804669771021259,0.9614083201048635,20,5,120,30,6,0.0,4.189201805014024,0.23427647488451211,STRUCTURAL_ACCEPTED,all_passed
PB|held_out|F10|r010,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9853170189098998,0.8,True,0.017742614512346183,0.053823041277302294,0.3296471936792694,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,25,6,False,23,1,False,24,20,0,5,7,0,0,5,7,M3:low_energy_plateau@upper,0.9591317569904916,0.2745297375279043,0.6846020194625873,0.9866452598990431,20,5,120,30,6,0.0,5.035604072473239,0.17048693737566137,UNEVALUABLE,a1_adequacy
PB|held_out|F10|r011,F10,F10,mass_interaction,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9937708565072303,0.8,True,0.019938900734187397,0.0738388696131256,0.2700325836332015,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,4,False,26,5,False,21,4,False,24,20,0,4,9,0,0,4,9,M3:low_energy_plateau@upper,0.9659182146346612,0.1854184777923439,0.7804997368423173,0.9897652701819823,20,5,120,30,6,0.0,5.267436996391325,0.20123484099563957,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r000,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9523915461624026,0.8,True,0.019368165299051145,0.0394732462802408,0.4906656311352407,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,24,4,False,11,4,False,24,20,0,6,19,0,0,6,19,M3:low_energy_plateau@upper,0.989421629836831,0.347200771542447,0.642220858294384,0.9988246443878565,20,5,120,30,6,0.0,5.215094884910986,0.19323261256254956,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r001,F11,F11,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9612903225806452,0.8,True,0.019132685336352755,0.05073646636524779,0.3770992878892683,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,7,False,30,5,False,27,10,False,24,20,0,0,3,0,0,0,3,M3:low_energy_plateau@upper,0.9636390045833099,0.2685229137867369,0.695116090796573,0.9968203048185682,20,5,120,30,6,0.0,4.320597441799689,0.23396547532426484,REJECTED_UNSTABLE,stability
PB|held_out|F11|r002,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9848720800889877,0.8,True,0.02106135256700074,0.04947773417416565,0.42567334415240327,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,30,8,False,18,5,False,24,20,0,0,12,0,0,0,12,M3:low_energy_plateau@upper,0.9571536032842012,0.3170604748494973,0.6400931284347039,0.9902780846661664,20,5,120,30,6,0.0,5.351079627908562,0.1798400945241013,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r003,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.986206896551724,0.8,True,0.0184462051736561,0.04862048738622342,0.37939161380934283,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,6,False,28,11,False,16,1,False,24,20,0,2,14,0,0,2,14,M3:low_energy_plateau@upper,0.9889655318456996,0.329801889548376,0.6591636422973235,0.9999,20,5,120,30,6,0.0,6.036879266192339,0.21118781174803153,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r004,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9893214682981089,0.8,True,0.01678336473923669,0.06055768860961999,0.2771467195095445,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,2,False,29,7,False,22,2,False,24,20,0,1,8,0,0,1,8,M3:low_energy_plateau@upper,0.9757803006825932,0.23861775528419468,0.7371625453983985,0.9999,20,5,120,30,6,0.0,4.87920165549788,0.18978451364032722,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r005,F11,F11,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9733036707452726,0.8,True,0.018189907740972372,0.038494538237319395,0.4725321714169247,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,8,False,28,5,False,25,5,False,24,20,0,2,5,0,0,2,5,M3:low_energy_plateau@upper,0.965528791366236,0.35285991737391315,0.612668873992323,0.9972844264948573,20,5,120,30,6,0.0,5.056294224467438,0.20161914813911896,REJECTED_UNSTABLE,stability
PB|held_out|F11|r006,F11,F11,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9893214682981089,0.8,True,0.019150075694649688,0.08201475084383297,0.2334955053526162,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,5,False,29,4,False,28,3,False,24,20,0,1,2,0,0,1,2,M2:high_energy_asymptote@lower,0.946150537727657,0.24827824549216923,0.6978722922354877,0.9999,20,5,120,30,6,0.0,4.535761870063758,0.23392538488657771,REJECTED_UNSTABLE,stability
PB|held_out|F11|r007,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9844271412680755,0.8,True,0.017890918736752217,0.05283151749302695,0.3386410155474633,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,5,False,29,10,False,12,7,False,24,20,0,1,18,0,0,1,18,M3:low_energy_plateau@upper,0.9999,0.273878038301372,0.7260219616986281,0.9999,20,5,120,30,6,0.0,6.002686641183285,0.2518123868526333,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r008,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9657397107897663,0.8,True,0.02093146819278682,0.03630159490214279,0.5765991342587344,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,29,6,False,19,7,False,24,20,0,1,11,0,0,1,11,M3:low_energy_plateau@upper,0.9842050204427527,0.3461774870854351,0.6380275333573175,0.9999,20,5,120,30,6,0.0,4.10214724347422,0.2040571598562807,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r009,F11,F11,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9879866518353726,0.8,True,0.017584575684189124,0.05183469221230066,0.33924337029276713,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,9,False,29,7,False,25,4,False,24,20,0,1,5,0,0,1,5,M3:low_energy_plateau@upper,0.9668284844598745,0.1862231394546723,0.7806053450052022,0.9878554986906402,20,5,120,30,6,0.0,6.299620276509227,0.17144865529985523,REJECTED_UNSTABLE,stability
PB|held_out|F11|r010,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9919911012235817,0.8,True,0.01787367063969691,0.06453958160524095,0.276941222659638,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,29,6,False,7,1,False,24,20,0,1,23,0,0,1,23,M3:low_energy_plateau@upper,0.9999,0.20513035656411047,0.7947696434358895,0.9999,20,5,120,30,6,0.0,6.240850192716582,0.23757487207639189,UNEVALUABLE,a1_adequacy
PB|held_out|F11|r011,F11,F11,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9479421579532814,0.8,True,0.01968776565966636,0.06320076468001792,0.3115115103328964,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,6,False,30,3,False,10,3,False,24,20,0,0,20,0,0,0,20,M3:low_energy_plateau@upper,0.9997492607015693,0.32632578935859685,0.6734234713429725,0.9997492607015693,20,5,120,30,6,0.0,8.341060576228159,0.21546943441280317,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r000,F12,F12,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9813125695216908,0.8,True,0.017424298591449568,0.05679422452222442,0.3067970156830151,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,3,False,28,8,False,25,2,False,24,20,0,2,5,0,0,2,5,M3:low_energy_plateau@upper,0.9743192542438974,0.26161706228865556,0.7127021919552419,0.9999,20,5,120,30,6,0.0,6.330893440531486,0.21050445529235945,REJECTED_UNSTABLE,stability
PB|held_out|F12|r001,F12,F12,mass_affine_descriptor,True,NONE,,NONE_SUCCESS,all three G1 conjuncts satisfied,0.9919911012235817,0.8,True,0.019145872483934866,0.07037826936955947,0.27204238830311417,0.8,True,M0_NOT_REJECTED,M0_NOT_REJECTED,True,True,,,30,8,False,30,6,False,24,5,False,24,20,0,0,6,0,0,0,6,M3:low_energy_plateau@upper,0.9610798614158658,0.21335638966763687,0.7477234717482288,0.9768953318536098,20,5,120,30,6,0.0,4.90255877918904,0.20812646960242037,REJECTED_UNSTABLE,stability
PB|held_out|F12|r002,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9897664071190211,0.8,True,0.018316651803206623,0.07279573380222296,0.2516171051035863,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,8,False,25,7,False,15,6,False,24,20,0,5,15,0,0,5,15,M3:low_energy_plateau@upper,0.9848635628154482,0.33307300509780824,0.6517905577176399,0.9999,20,5,120,30,6,0.0,4.883720896055866,0.20279072921213592,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r003,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9870967741935484,0.8,True,0.018252409663443214,0.06432337940499497,0.2837601169634107,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,28,6,False,16,1,False,24,20,0,2,14,0,0,2,14,M3:low_energy_plateau@upper,0.9817524805032665,0.27756575261313027,0.7041867278901361,0.9999,20,5,120,30,6,0.0,4.961973179382234,0.2349748744784841,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r004,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9781979977753059,0.8,True,0.017402976918861668,0.04461062305622912,0.390108358202624,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,7,False,29,6,False,10,2,False,24,20,0,1,20,0,0,1,20,M3:low_energy_plateau@upper,0.9968586230509074,0.17075551929093424,0.8261031037599732,0.9968586230509074,20,5,120,30,6,0.0,5.978385381752844,0.1884692899770754,UNEVALUABLE,a1_adequacy
PB|held_out|F12|r005,F12,F12,mass_affine_descriptor,False,m0_accepted,m0_accepted,MODEL_ADEQUACY_LIMITATION,"A1 returned BOUNDARY_LIMITED; blocked by M3 on evaluability, not by any detector firing.  Both continuous competence conditions passed.",0.9888765294771968,0.8,True,0.018519420259054162,0.07171305716456136,0.2582433519262369,0.8,True,BOUNDARY_LIMITED,BOUNDARY_LIMITED,True,False,,M3,30,3,False,28,5,False,23,2,False,24,20,0,2,7,0,0,2,7,M3:low_energy_plateau@upper,0.9752643560189764,0.3094380893789316,0.6658262666400449,0.9999,20,5,120,30,6,0.0,4.376268562855681,0.252262821877623,UNEVALUABLE,a1_adequacy
