key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
JCMUOFQHZLPHQP,OPHTHALMATE,__ACYCLIC__JCMUOFQHZLPHQP,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
JDHILDINMRGULE,3-Methylhistidine,c1c[nH]cn1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
JFLIEFSWGNOPJJ,Phenylacetylglutamine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JGUZGNYPMHHYRK,rhamnetin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JHPNVNIEXXLNTR,DEOXYCARNITINE,__ACYCLIC__JHPNVNIEXXLNTR,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JIHOMKIUOGXMIZ,Dehydrocostuslacton-Glutathione,C=C1CCC2CC(=O)OC2C2C(=C)CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
JJIHLJJYMXLCOY,N-ACETYLSERINE,__ACYCLIC__JJIHLJJYMXLCOY,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
JJMDCOVWQOJGCB,5-AMINOPENTANOATE,__ACYCLIC__JJMDCOVWQOJGCB,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JKEJEOJPJVRHMQ,N-Octanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
JLCROWZWGSUEMR,Alloisoimperatorin,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
JLGOGFIHBRJQHY,Oxytetracycline,O=C1C=CCC2CC3Cc4ccccc4C=C3C(=O)C12,5,MC20,10|100|20|30|60,LC-ESI-ITFT,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
JLIDBLDQVAYHNE,abscissic acid,O=C1C=CCCC1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
JLSKPBDKNIXMBS,L-TRYPTOPHANAMIDE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JMSVCTWVEWCHDZ,syringic acid,c1ccccc1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JOCVTPCEWQNAQR,"Pinnatifidin, 1α,2-dihydroxy",C=C1C(=O)OC2CC3CCC=CC3CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
JQIXOUYCHORBMW,Eupatolide-Glutathione,O=C1CC2CCC=CCCC=CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
JRIBPWOXWIRQOQ,Zosimin,O=c1ccc2ccc3c(c2o1)CCO3,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
JSJWCHRYRHKBBW,UREIDOPROPIONATE,__ACYCLIC__JSJWCHRYRHKBBW,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
JSRLJPSBLDHEIO,DEOXYURIDINE-MONOPHOSPHATE,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
JTEDVYBZBROSJT,Indolebutyric acid,c1ccc2[nH]ccc2c1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JTEJPPKMYBDEMY,5-Methoxytryptamine,c1ccc2[nH]ccc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
JTSKIMMXAAHGJK,"Niveusin B-2-methylbutyrate, hemiketal",C=C1C(=O)OC2C=CC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
JVTZFYYHCGSXJV,Isovanillin,c1ccccc1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
JWJCTZKFYGDABJ,Metanephrine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
JWVHJUIMDLQGDD,"(3S,5S,8R,9S,10S,13S,14S,16R,17R)-10,13-dimethyl-17-((S)-1-((S)-5-methyl-3-oxo-3,4,5,6-tetrahydropyridin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",O=C1CCCN=C1CC1CCC2C1CCC1C3CCCCC3CCC12,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
JWVYQQGERKEAHW,Xanthotoxol,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
JYGXADMDTFJGBT,Cortisol,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,8,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
JYXSWDCPHRTYGU,Kaempferol.Glc.Rha,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
JZJVLLYTTWUPBF,"Eupasserin, desacetyl",C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
JZRAOXRUPYISEN,Feruloyl galactaric acid,c1ccccc1,2,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
KDCGOANMDULRCW,PURINE,c1ncc2[nH]cnc2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KDXKERNSBIXSRK,L-Lysine,__ACYCLIC__KDXKERNSBIXSRK,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KFIKXYBWGMDXOP,"Zaluzanin C, 15-hydroxy",C=C1CCC2C(=C)C(=O)OC2C2CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KHWCHTKSEGGWEX,DEOXYADENOSINE MONOPHOSPHATE,c1ncc2ncn(C3CCCO3)c2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KIGCGZUAVODHMD,8-Hydroxy-7-methoxychromen-2-one,O=c1ccc2ccccc2o1,2,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
KIQQFVJHWNCGAU,"5,7-Dihydroxychromen-2-one",O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
KIWQWJKWBHZMDT,HOMOCYSTEINE THIOLACTONE,O=C1CCCS1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
KLZGKIDSEJWEDW,N-ACETYLPUTRESCINE,__ACYCLIC__KLZGKIDSEJWEDW,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KMEGDWOPMIXXBP,Eupatolide-Cysteine,O=C1CC2CCC=CCCC=CC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
KMPWYEUPVWOPIM,cinchonine,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,3,"MC09,MC25","0.3|15,30,45 (NCE)","LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
KMYWVDDIPVNLME,"ADENOSINE 2',3'-CYCLIC PHOSPHATE",O=[PH]1OC2COC(n3cnc4cncnc43)C2O1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
KQDOTXAUJBODDM,Disinapoyl.glucoside,O=C(C=Cc1ccccc1)OC1CCCOC1OC(=O)C=Cc1ccccc1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KQFUXLQBMQGNRT,"quercetin 3,7,3'-trimethylether",O=c1cc(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
KRMAZPGDYXHYMX,"5-(3-Methylbut-2-enoxy)furo[2,3-h]chromen-2-one",O=c1ccc2ccc3occc3c2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
KSEBMYQBYZTDHS,FERULATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KTHADMDGDNYQRX,INDOLE-3-METHYL ACETATE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KTHDTJVBEPMMGL,N-ACETYLALANINE,__ACYCLIC__KTHDTJVBEPMMGL,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KTZNZCYTXQYEHT,N-caffeoyl Putrescine,c1ccccc1,4,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
KVQGGLZHHFGHPU,METHYL 4-AMINOBUTYRATE,__ACYCLIC__KVQGGLZHHFGHPU,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
KWIUHFFTVRNATP,Betaine,__ACYCLIC__KWIUHFFTVRNATP,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KXDAEFPNCMNJSK,Benzamide,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
KYTKEOOPALLADL,Zexbrevin,C=C1C(=O)OC2CCC3=CC(=O)C(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
KZJQLAODESHSCC,Quercetin-3-(2''-Apiosyl-6''rhamnosylglucoside),O=c1c(OC2CCCC(COC3OCCCC3OC3CCCO3)O2)c(-c2ccccc2)oc2ccccc12,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
KZSNJWFQEVHDMF,L-Valine,__ACYCLIC__KZSNJWFQEVHDMF,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LDCYZAJDBXYCGN,5-Hydroxy-L-tryptophan,c1ccc2[nH]ccc2c1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LEHOTFFKMJEONL,Uric acid,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LEVWYRKDKASIDU,Cystine,__ACYCLIC__LEVWYRKDKASIDU,8,"MC19,MC20,MC22",10|100|20|30|30eV|40|45eV|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LFTYTUAZOPRMMI,Uridine diphosphate-N-acetylglucosamine,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
LIIALPBMIOVAHH,herniarin,O=c1ccc2ccccc2o1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
LJCWONGJFPCTTL,4-HYDROXY-L-PHENYLGLYCINE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LJFIVFJQZWRSAJ,Niveusin A,C=C1C(=O)OC2C=CC3CCC(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LJUQGASMPRMWIW,"5,6 DIMETHYLBENZIMIDAZOLE",c1ccc2[nH]cnc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False
LJUWTXPHDDGYCW,"benzyl (2aS,4S,6aS,6bS,8aS,8bR,9S,9aR,12R,13aS,14aR,15aS,15bR)-4-acetoxy-13a-hydroxy-6a,8a,9,12-tetramethyldocosahydronaphtho[2'',1'':4',5']indeno[1',2':5,6]pyrano[3,2-b]pyridine-10(1H)-carboxylate",O=C(OCc1ccccc1)N1CCCC2OC3CC4C(CCC5C6CCCCC6CCC54)C3CC21,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LKMNXYDUQXAUCZ,Sinensetin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LKZDFKLGDGSGEO,kaempferol 3-O-sophoroside,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
LLFFQXOEXCHHKX,"Acanthospermolid, 8-ß-tigloyloxy-14-oxo",C=C1C(=O)OC2C=CCCC=CCCC12,2,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
LMEHVEUFNRJAAV,Ginkgolide J,O=C1CC2C(CC34C5CCC36CC(=O)OC6OC24C(=O)O5)O1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
LOAUVZALPPNFOQ,2-QUINOLINECARBOXYLATE,c1ccc2ncccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LOUPRKONTZGTKE,quinidine,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,8,"MC09,MC20,MC25","0.3|10|100|15,30,45 (NCE)|20|30|40|60","LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LPEPZZAVFJPLNZ,8-prenyl naringenin,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LRFVTYWOQMYALW,Xanthine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
LRQKBLKVPFOOQJ,L-Norleucine,__ACYCLIC__LRQKBLKVPFOOQJ,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
LRSASMSXMSNRBT,5-METHYLCYTOSINE,O=c1nccc[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LSHVYAFMTMFKBA,(-)-epicatechin gallate,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,1,MC25,0.3,LC-ESI-ITFT,1,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
LSHXRDAFMMYNJC,Scalesin,C=C1CCC2C(=C)C(=O)OC2C2CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
LSNAIVHCRYSOKW,Tirotundifolin C,C=C1C(=O)OC2C1CCC1CCC=CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
LTYOQGRJFJAKNA,Malonyl-CoA,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
LUKBXSAWLPMMSZ,Resveratrol,C(=Cc1ccccc1)c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LVHBHZANLOWSRM,ITACONATE,__ACYCLIC__LVHBHZANLOWSRM,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LXNHXLLTXMVWPM,Pyridoxine,c1ccncc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
LZJRNLRASBVRRX,boldine,c1ccc2c(c1)CC1NCCc3cccc-2c31,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
LZOSYCMHQXPBFU,Decanoylcarnitine,__ACYCLIC__LZOSYCMHQXPBFU,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
MATGKVZWFZHCLI,Matairesinol,O=C1OCC(Cc2ccccc2)C1Cc1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
MBBOMCVGYCRMEA,INDOLE-3-ETHANOL,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MBNGWHIJMBWFHU,Diosmetin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MFYSYFVPBJMHGN,CORTISONE,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MJBHLQMPKBMZSF,4-Hydroxy-7-methoxycoumarin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
MKMCJLMBVKHUMS,"6-Methoxy-3H-1,3-benzoxazol-2-one",O=c1[nH]c2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
MLQTZXHZYMNZJE,Ayapin,O=c1ccc2cc3c(cc2o1)OCO3,2,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MNFZQQPELKQKIN,"2-oxo-3,4 epoxy-8(2-methyl-2,3-epoxybutanoyl)-guaia-10(14),11(13)-dien-6,12-olide",C=C1CC(OC(=O)C2CO2)C2C(=C)C(=O)OC2C2C1C(=O)C1OC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOLPUWBMSBJXER,(-)-Bilobalide,O=C1CC23CCC4OC(=O)CC42C(=O)OC3O1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,False,False,True,True,False,True,True,True,False,False,True,False,True,True,False,False
MOYAFQVGZZPNRA,Terpinolene,C=C1CC=CCC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MRBKRZAPGUCWOS,3-AMINO-4-HYDROXYBENZOATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
MRIAQLRQZPPODS,Nobiletin,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MSWZFWKMSRAUBD,Glucosamine,C1CCOCC1,9,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MTCFGRXMJLQNBG,L-Serine,__ACYCLIC__MTCFGRXMJLQNBG,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MTDHILKWIRSIHB,GLUCOSAMINE 6-SULFATE,C1CCOCC1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
MTIXBBDFRVGBOQ,Carabrone,C=C1C(=O)OC2CC3CC3CC12,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
MUHBGPCDKPLZGI,"8ß-angeloyloxy-9ß-hydroxy-guaia-11(13)-en-6(12),4(14)-dienolide",C=C1C(=O)OC2C1CCC1C(=O)OC3CCC1C32,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MUMGGOZAMZWBJJ,Testosterone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
MVAWJSIDNICKHF,N-Acetylserotonin,c1ccc2[nH]ccc2c1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
MVVPIAAVGAWJNQ,N-Arachidonoyldopamine,c1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
MXNRLFUSFKVQSK,"N,N,N-TRIMETHYLLYSINE",__ACYCLIC__MXNRLFUSFKVQSK,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
MXXWOMGUGJBKIW,piperine,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MYXNWGACZJSMBT,Isovitexin,O=c1cc(-c2ccccc2)oc2ccc(C3CCCCO3)cc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MYYIAHXIVFADCU,ANSERINE,c1c[nH]cn1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
MZFOKIKEPGUZEN,Methylmalonyl-CoA,c1ncc2ncn(C3CCCO3)c2n1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
NBRWQUGOTGKUJS,"Diacetyl-3beta-amino-22,26-epimino-16beta,23-oxido-5alpha-cholest-22-en",C1CNC2=C(C1)OC1CC3C(CCC4C5CCCCC5CCC43)C1C2,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NCIKQJBVUNUXLW,N-METHYLTRYPTAMINE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
NCMVOABPESMRCP,DEOXYCYTIDINE MONOPHOSPHATE,O=c1ncccn1C1CCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NEJKUCWBWUMARI,"Tifruticin, desoxy-3-dehydro-15-hydroxy",C=C1C(=O)OC2C=CC(=O)C=CCCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
NETSQGRTUNRXEO,Dehydrocostuslacton,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NGSWKAQJJWESNS,4-coumaric acid,c1ccccc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NHZMQXZHNVQTQA,PYRIDOXAMINE,c1ccncc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NLAWPKPYBMEWIR,Poncirin,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
NMPZCCZXCOMSDQ,"CYTIDINE 2',3'-CYCLIC PHOSPHATE",O=c1ncccn1C1OCC2O[PH](=O)OC21,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
NNDOCYLWULORAM,Isophellopterin,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
