key,scaffold_group,mh,muru_supported,plated_libraries,key_libraries,in_msnlib_v1_0,in_msnlib_16984129,parse_ok,parent_exact_mass,n_atoms_with_h,elements,mspred_elements_ok,multi_component,fiora_supported,mspred_supported,iceberg_ev_nce20,iceberg_ev_nce60,msg_folds,in_msg_any,in_msg_train_or_val,max_similarity_to_dev,novelty_bin
PMPHCGXWGWRVSJ,O=C(C1CCN(Cc2cnn(-c3ccccc3)c2-n2cccc2)CC1)N1CCN(c2ccccc2)CC1,495.2866857080001,True,mcescaf,mcescaf,True,True,True,494.27940970800006,71,"C,H,N,O",True,False,True,True,19.811467428320004,59.434402284960015,val,True,True,0.3098591549295774,"Q2 [0.281,0.319)"
PNECAQBGAWMOLL,c1ccc(N2C3CCC2CC(n2cccn2)C3)nc1,323.14780720400006,True,mcediv_50k,mcediv_50k,False,True,True,322.14053120400007,40,"C,F,H,N",True,False,True,True,12.925912288160001,38.777736864480005,,False,False,0.2604166666666667,"Q1 [0.000,0.281)"
PNFLCXVKWPUFLH,O=C1CCS(=O)(=O)N1c1cccc(S(=O)(=O)NCCc2ccncc2)c1,454.11010345599993,True,mcescaf,mcescaf,True,True,True,453.10282745599994,53,"C,H,N,O,S",True,False,True,True,18.164404138239995,54.49321241471999,train,True,True,0.2773722627737226,"Q1 [0.000,0.281)"
PNGNXUXNRUYHEL,O=C(CSc1ccc2ccccc2n1)Nc1nc2ccccc2s1,421.078743752,True,mcescaf,mcescaf,True,True,True,420.07146775200005,45,"C,H,N,O,S",True,False,True,True,16.84314975008,50.52944925023999,val,True,True,0.3131313131313131,"Q2 [0.281,0.319)"
PNGOVUAUDUUOSM,O=C(NCCn1cc(-c2ccoc2)cn1)c1noc2c1CCCC2,327.14516643599995,True,mcediv_50k,mcediv_50k,False,True,True,326.13789043599996,42,"C,H,N,O",True,False,True,True,13.085806657439997,39.257419972319994,,False,False,0.2519685039370078,"Q1 [0.000,0.281)"
PNHSIQPVIHXZHR,O=C(c1ccccc1)N1CCc2c[nH]c3cccc(c23)C1,343.10079503199995,True,mcediv_50k,mcediv_50k,False,True,True,342.09351903199996,40,"C,Cl,F,H,N,O",True,False,True,True,13.724031801279999,41.17209540384,,False,False,0.3423423423423423,"Q3 [0.319,0.364)"
PNMBXNKQMQIEPE,O=C(CN1CC2CCCC2(c2nnc(C3CC3)o2)C1)NCC1CC1,331.212852072,True,enamdisc,enamdisc,False,True,True,330.205576072,50,"C,H,N,O",True,False,True,True,13.24851408288,39.74554224864,,False,False,0.2427184466019417,"Q1 [0.000,0.281)"
PNOZUNOLVJSISN,c1ccc2cc(-n3nnnc3-c3c[nH]c4ccccc34)ccc2c1,346.085399064,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,345.078123064,37,"C,Cl,H,N",True,False,True,True,13.84341596256,41.53024788768,val,True,True,0.3838383838383838,"Q4 [0.364,1.000)"
POCAVWRYPSPEOA,O=C(NCCn1nc(-c2ccccc2)ccc1=O)c1ccco1,354.14483208800004,True,mcediv_50k,mcediv_50k,False,True,True,353.13755608800005,45,"C,H,N,O",True,False,True,True,14.165793283520001,42.49737985056001,,False,False,0.3627450980392157,"Q3 [0.319,0.364)"
POCPPRIXQFIVSK,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccn2)CC1,379.1764665639999,True,mcediv_50k,mcediv_50k,False,True,True,378.16919056399996,50,"C,H,N,O",True,False,True,True,15.167058662559995,45.501175987679986,,False,False,0.3981481481481481,"Q4 [0.364,1.000)"
POGHYZJRDNTIMH,O=C(NCCc1ccc(-c2cn[nH]c2)cc1)c1c[nH]nn1,311.161485196,True,mcediv_50k,mcediv_50k,False,True,True,310.154209196,41,"C,H,N,O",True,False,True,True,12.44645940784,37.33937822352,,False,False,0.3366336633663366,"Q3 [0.319,0.364)"
PPEXHRRMKJCOEL,O=C(Nc1ccccc1)c1cnc2n1CCCC2,330.18121759600007,True,enamdisc,enamdisc,False,True,True,329.1739415960001,47,"C,H,N,O",True,False,True,True,13.207248703840003,39.621746111520004,,False,False,0.348314606741573,"Q3 [0.319,0.364)"
PPHTXRNHTVLQED,O=C(Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1)c1ccccc1,474.137908812,True,mcebio,mcebio,True,True,True,473.13063281200004,55,"C,Cl,F,H,N,O",True,False,True,True,18.96551635248,56.89654905744,train,True,True,0.3421052631578947,"Q3 [0.319,0.364)"
PPRCCXVHHWXYAP,O=C1NC(c2ccc3c(c2)OCO3)C(=Cc2ccccc2)C1=O,395.160147804,True,mcediv_50k,mcediv_50k,False,True,True,394.152871804,51,"C,H,N,O",True,False,True,True,15.80640591216,47.41921773648,,False,False,0.4310344827586206,"Q4 [0.364,1.000)"
PPVDUBRXOFLVOY,O=C(Nc1ccccc1)Nc1cncnc1N1CCCC1,358.187365596,True,mcescaf,mcescaf,True,True,True,357.180089596,49,"C,H,N,O",True,False,True,True,14.32749462384,42.98248387152,train,True,True,0.2956521739130435,"Q2 [0.281,0.319)"
PPYAKNWWMNHPKL,O=C(NC1CCNCC1)c1cnc(-c2ccccn2)s1,317.14305826,True,enamdisc,enamdisc,False,True,True,316.13578226,42,"C,H,N,O,S",True,False,True,True,12.685722330399999,38.0571669912,,False,False,0.2761904761904762,"Q1 [0.000,0.281)"
PQBVFGXTXJQMBN,O=S(=O)(C1CC1)N1CCN(Cc2cncs2)CC1,316.11479491200004,True,mcediv_50k,mcediv_50k,False,True,True,315.10751891200005,41,"C,H,N,O,S",True,False,True,True,12.64459179648,37.93377538944,,False,False,0.282051282051282,"Q2 [0.281,0.319)"
PQDWGHVIVRPNSP,O=C(NCCc1nc(-c2ccccc2)no1)c1n[nH]c2c1CCC2,338.16115084800003,True,enamdisc,enamdisc,False,True,True,337.15387484800004,44,"C,H,N,O",True,False,True,True,13.526446033920001,40.57933810176,,False,False,0.3043478260869565,"Q2 [0.281,0.319)"
PRJZOCLMIOIGDG,c1ccc(-c2ccc(CNCCSc3nnn[nH]3)cc2)cc1,326.143392608,True,mcediv_50k,mcediv_50k,False,True,True,325.136116608,42,"C,H,N,S",True,False,True,True,13.045735704319998,39.13720711296,,False,False,0.3863636363636363,"Q4 [0.364,1.000)"
PSNUGRPUUNERFD,O=C(N1CCCCC1)C1(c2ccccc2)CCC1,345.217268756,True,enamdisc,enamdisc,False,True,True,344.209992756,53,"C,H,N,O",True,False,True,True,13.80869075024,41.426072250720004,,False,False,0.3736263736263736,"Q4 [0.364,1.000)"
PUCNMHASSRPEKB,O=C(NC1CCCCC1)C1CC=CCC1,266.175069596,True,enammol,enammol,False,True,True,265.167793596,42,"C,H,N,O",True,False,True,True,10.64700278384,31.94100835152,,False,False,0.24,"Q1 [0.000,0.281)"
PUKSHWUICBPTQE,O=C(Nc1ccccc1)c1cc2cccnc2s1,314.09577372000007,True,mcediv_50k,mcediv_50k,False,True,True,313.0884977200001,37,"C,H,N,O,S",True,False,True,True,12.563830948800003,37.69149284640001,,False,False,0.3191489361702128,"Q3 [0.319,0.364)"
PUQYYMIQXSKUAF,O=C(c1cnc(CC2CC2)s1)N1CCCC1,329.0988105,True,enamdisc,enamdisc,False,True,True,328.0915345,41,"C,H,N,O,S",True,False,True,True,13.163952420000001,39.49185726,,False,False,0.2314814814814814,"Q1 [0.000,0.281)"
PVCSDSYECJSEHX,O=C(NC1CCN(C(=O)Nc2ccno2)CC1)C1CCOCC1,337.187031248,True,enamdisc,enamdisc,False,True,True,336.179755248,48,"C,H,N,O",True,False,True,True,13.48748124992,40.46244374976,,False,False,0.2647058823529412,"Q1 [0.000,0.281)"
PVGNZECXIAINME,O=C(NCC(=O)N1CCCC(n2cncn2)C1)c1ccccc1,328.17680091200003,True,enamdisc,enamdisc,False,True,True,327.16952491200004,45,"C,H,N,O",True,False,True,True,13.127072036480001,39.381216109440004,,False,False,0.2886597938144329,"Q2 [0.281,0.319)"
PVIUYCWYJCRFGW,c1ccc(-c2nccc(Nc3cn[nH]c3)n2)cc1,282.1349361,True,enamdisc,enamdisc,False,True,True,281.1276601,36,"C,H,N,O",True,False,True,True,11.285397444000001,33.856192332,,False,False,0.3698630136986301,"Q4 [0.364,1.000)"
PVTDFDJJKYWKQC,O=c1[nH]cnc2c1CN(c1ncnc3ccccc13)C2,294.13493610000006,True,enamdisc,enamdisc,False,True,True,293.12766010000007,37,"C,H,N,O",True,False,True,True,11.765397444000001,35.296192332000004,,False,False,0.2777777777777778,"Q1 [0.000,0.281)"
PVUGPRCTPWGMQM,O=C(CSc1nccnc1N1CCCCC1)Nc1ccccc1,385.205658516,True,mcescaf,mcescaf,True,True,True,384.19838251600004,55,"C,H,N,O,S",True,False,True,True,15.408226340640002,46.224679021920004,train,True,True,0.2947368421052631,"Q2 [0.281,0.319)"
PVWUBOJDSAGOTL,O=C(Nc1ccccc1)N1CCCC(Oc2ccccn2)C1,391.137636444,True,mcescaf,mcescaf,True,True,True,390.130360444,45,"C,F,H,N,O",True,False,True,True,15.64550545776,46.93651637328,val,True,True,0.3478260869565217,"Q3 [0.319,0.364)"
PWBHUSLMHZLGRN,O=C(Cc1ccccc1)NCc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,462.102666176,True,mcebio,mcebio,True,True,True,461.09539017599997,50,"C,Cl,F,H,N,O",True,False,True,True,18.48410664704,55.45231994112,test,True,False,0.2876712328767123,"Q2 [0.281,0.319)"
PWCYOXNAVUWDJK,O=S(=O)(Cc1ccccc1)Nc1cccnc1,267.059802812,True,enamdisc,enamdisc,False,True,True,266.052526812,29,"C,F,H,N,O,S",True,False,True,True,10.68239211248,32.04717633744,,False,False,0.3846153846153846,"Q4 [0.364,1.000)"
PXQZSECOLOOGJB,O=C1CN(C2CN(C(=O)CSCc3ccccc3)C2)CCN1,320.14272391200006,True,mcediv_50k,mcediv_50k,False,True,True,319.1354479120001,43,"C,H,N,O,S",True,False,True,True,12.805708956480002,38.417126869440004,,False,False,0.2906976744186046,"Q2 [0.281,0.319)"
PXTJFSVZOBIQFX,O=C(NCC1CCCN1c1ccncn1)C1CC(n2ccnc2)C1,386.2298991040001,True,enamdisc,enamdisc,False,True,True,385.2226231040001,55,"C,H,N,O",True,False,True,True,15.449195964160005,46.347587892480014,,False,False,0.2155172413793103,"Q1 [0.000,0.281)"
PYIHSAZWBFRTTM,O=C1C=CCC=N1,154.049869084,True,enammol,enammol,False,True,True,153.042593084,18,"C,H,N,O",True,False,True,True,6.161994763359999,18.48598429008,,False,False,0.2295081967213114,"Q1 [0.000,0.281)"
PYJMCNNQZWWVHB,O=C(NC1CCN(Cc2ccsc2)C1)c1cccs1,327.03870878,True,mcediv_50k,mcediv_50k,False,True,True,326.03143278,35,"C,Cl,H,N,O,S",True,False,True,True,13.081548351199999,39.244645053599996,,False,False,0.2983870967741935,"Q2 [0.281,0.319)"
PYPZXWVDLJAFHU,C1=CC(c2ccccc2)n2c(nc3ccccc32)N1,426.08116498,True,mcescaf,mcescaf,True,True,True,425.07388898,47,"Br,C,H,N,O",True,False,True,True,17.0432465992,51.1297397976,val,True,True,0.3129770992366412,"Q2 [0.281,0.319)"
PYXRRBWMUCBSFY,O=C(c1ccccc1N1CCCC1)N1CCC(c2cn[nH]c2)CC1,393.189672016,True,enamdisc,enamdisc,False,True,True,392.18239601600004,51,"C,F,H,N,O",True,False,True,True,15.727586880639999,47.18276064192,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
PZCXSEPWJOWLOJ,O=C(c1ccnc(N2CCCC2)c1)N1CCC1,260.175738292,True,enamdisc,enamdisc,False,True,True,259.168462292,40,"C,H,N,O",True,False,True,True,10.407029531680001,31.22108859504,,False,False,0.2467532467532467,"Q1 [0.000,0.281)"
PZFLXZUSYPMQHT,c1ccc(Cn2c(-c3cnon3)nc3ccccc32)cc1,317.11453500399995,True,mcediv_50k,mcediv_50k,False,True,True,316.10725900399996,36,"C,H,N,O",True,False,True,True,12.684581400159997,38.05374420048,,False,False,0.31,"Q2 [0.281,0.319)"
PZPPOCZWRGNKIR,O=C1C2NC(=O)C3(CC4(C56CC78SSC(NC7=O)C(=O)N8C5Nc5ccccc56)c5ccccc5NC4N13)SS2,697.1025926160002,True,tmhtsnp,tmhtsnp,False,True,True,696.0953166160001,74,"C,H,N,O,S",True,False,True,True,27.884103704640005,83.65231111392002,train,True,True,0.2401960784313725,"Q1 [0.000,0.281)"
QABAUCFGPWONOG,O=c1nc[nH]c2nccnc12,208.04651502,True,tmhtsnp,tmhtsnp,False,True,True,207.03923902,20,"C,H,N,O",True,False,True,True,8.3218606008,24.9655818024,,False,False,0.34375,"Q3 [0.319,0.364)"
QAGISJOOTILOKJ,c1cc2nc(C3CC3)oc2cc1NCC1CCOCC1,317.18596862799996,True,enamdisc,enamdisc,False,True,True,316.17869262799996,47,"C,H,N,O",True,False,True,True,12.687438745119998,38.062316235359994,,False,False,0.2403846153846154,"Q1 [0.000,0.281)"
QBDAEJRHUCSSPR,c1ccc(-c2nc(NCc3cccs3)c3ccccc3n2)cc1,386.093329108,True,mcebio,mcebio,True,True,True,385.086053108,41,"C,F,H,N,S",True,False,True,True,15.44373316432,46.331199492959996,val,True,True,0.3658536585365853,"Q4 [0.364,1.000)"
QBEKWBUDMVTAHH,O=C(Cc1ccccc1)NCC(=O)Nc1nc2ccccc2[nH]1,327.12517994,True,mcediv_50k,mcediv_50k,False,True,True,326.11790394,39,"C,F,H,N,O",True,False,True,True,13.0850071976,39.255021592800006,,False,False,0.4666666666666667,"Q4 [0.364,1.000)"
QBENTZNSOIZNND,O=C(c1cc2ccccc2[nH]1)N1Cc2cnn(-c3ccccc3)c2C1,365.120843508,True,enamdisc,enamdisc,False,True,True,364.113567508,41,"C,F,H,N,O",True,False,True,True,14.60483374032,43.814501220960004,,False,False,0.3186813186813186,"Q2 [0.281,0.319)"
QBUQEWRLTJSCFT,O=c1cc(-c2nc(-c3[nH]nc4ccccc34)no2)cc[nH]1,308.11420065600004,True,enamdisc,enamdisc,False,True,True,307.10692465600005,36,"C,H,N,O",True,False,True,True,12.324568026240001,36.973704078720004,,False,False,0.3152173913043478,"Q2 [0.281,0.319)"
QBXPLLJWQZVKMV,c1ccc(N2CCCC(COc3ncccn3)C2)nc1,310.16623622800006,True,mcediv_50k,mcediv_50k,False,True,True,309.15896022800007,42,"C,H,N,O",True,False,True,True,12.406649449120003,37.21994834736,,False,False,0.2592592592592592,"Q1 [0.000,0.281)"
QBZNDZADQUUOOQ,O=C(c1cncs1)N1CCC(COc2ccccn2)CC1,346.158373976,True,mcediv_50k,mcediv_50k,False,True,True,345.151097976,47,"C,H,N,O,S",True,False,True,True,13.84633495904,41.53900487712,,False,False,0.2586206896551724,"Q1 [0.000,0.281)"
QCCHZDGSCKSVLT,O=C(Nc1cn[nH]c1)c1ncn2ccccc12,284.150586164,True,enamdisc,enamdisc,False,True,True,283.143310164,38,"C,H,N,O",True,False,True,True,11.36602344656,34.09807033968,,False,False,0.3033707865168539,"Q2 [0.281,0.319)"
QCMJWDVFXPWEOV,O=C(Nc1ccccc1-c1ccccc1)c1ccccc1,316.13320478400004,True,mcediv_50k,mcediv_50k,False,True,True,315.12592878400005,41,"C,H,N,O",True,False,True,True,12.645328191360003,37.93598457408001,,False,False,0.4673913043478261,"Q4 [0.364,1.000)"
QCXJTHVVGRKFIQ,O=C(c1cn[nH]c1)N1CCN(C(=O)c2ccco2)CC1,347.1713811839999,True,mcediv_50k,mcediv_50k,False,True,True,346.16410518399994,47,"C,H,N,O",True,False,True,True,13.886855247359998,41.66056574207999,,False,False,0.2615384615384615,"Q1 [0.000,0.281)"
QDQILUNNFZTMFX,O=C(NCC1CCCC1)c1ccn[nH]c1=O,266.149917468,True,enamdisc,enamdisc,False,True,True,265.142641468,38,"C,H,N,O",True,False,True,True,10.645996698720001,31.93799009616,,False,False,0.2467532467532467,"Q1 [0.000,0.281)"
QDWHGWRQXNDNAL,c1ccc(CSc2nccn2Cc2ccc3c(c2)OCO3)cc1,423.098474064,True,mcediv_50k,mcediv_50k,False,True,True,422.091198064,46,"C,F,H,N,O,S",True,False,True,True,16.92393896256,50.771816887680004,,False,False,0.3089430894308943,"Q2 [0.281,0.319)"
QELPIGMOLIKBBF,O=C(c1cnns1)N1CCN(c2ccccn2)CC1,290.10700710000003,True,enamdisc,enamdisc,False,True,True,289.09973110000004,35,"C,H,N,O,S",True,False,True,True,11.604280284,34.812840852,,False,False,0.4065934065934066,"Q4 [0.364,1.000)"
QEPGQGNCYIOYPR,c1ccc(Nc2cc(C3CCC3)nc(C3CC3)n2)cc1,323.186637324,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,322.179361324,46,"C,H,N,O",True,False,True,True,12.92746549296,38.78239647888,test,True,False,0.3604651162790697,"Q3 [0.319,0.364)"
QFIYSPKZWOALMZ,O=C1CCCc2ncccc2C(=O)OCC2OC34CC2CCC3CC(OC(=O)c2ccoc2)C(C4)O1,858.2815042840002,True,tmhtsnp,tmhtsnp,False,True,True,857.2742282840002,108,"C,H,N,O",True,False,True,True,34.33126017136001,102.99378051408002,test,True,False,0.2683982683982684,"Q1 [0.000,0.281)"
QFMUIXAYIIZLRC,O=C(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc2c1=O,326.11755472,True,mcediv_50k,mcediv_50k,False,True,True,325.11027872,40,"C,H,N,O",True,False,True,True,13.0447021888,39.1341065664,,False,False,0.4615384615384615,"Q4 [0.364,1.000)"
QFSFROYRFHLKEM,S=C1NCNCN1,184.090294416,True,enammol,enammol,False,True,True,183.083018416,25,"C,H,N,S",True,False,True,True,7.36361177664,22.09083532992,,False,False,0.2894736842105263,"Q2 [0.281,0.319)"
QFTCYLJJTPJFRM,O=C(Cc1c[nH]c2ccccc12)NCCn1ncccc1=O,311.150251816,True,mcediv_50k,mcediv_50k,False,True,True,310.142975816,41,"C,H,N,O",True,False,True,True,12.44601007264,37.33803021792,,False,False,0.3235294117647059,"Q3 [0.319,0.364)"
QFYKXKMYVYOUNJ,C(=NN1CCN(CCCC(c2ccccc2)c2ccccc2)CC1)c1cccnc1,424.249571928,True,mcebio,mcebio,True,True,True,423.242295928,61,"C,H,N",True,False,True,True,16.96998287712,50.90994863136001,val,True,True,0.3648648648648648,"Q4 [0.364,1.000)"
QGDZEMACLCFCJZ,O=C(c1cccnc1)N1CCN(C(=O)c2cc(-c3ccncc3)n[nH]2)CC1,441.0669118840001,True,mcescaf,mcescaf,True,True,True,440.0596358840001,45,"Br,C,H,N,O",True,False,True,True,17.642676475360005,52.928029426080016,test,True,False,0.2727272727272727,"Q1 [0.000,0.281)"
QGEUETIBTPXBHY,c1cncc(-c2nc3c(c(NC4CCC4)n2)CCC3)c1,360.148871912,True,enamdisc,enamdisc,False,True,True,359.141595912,46,"C,H,N,O,S",True,False,True,True,14.405954876480001,43.21786462944,,False,False,0.2777777777777778,"Q1 [0.000,0.281)"
QHBUWFDSIGAPQM,O=c1cc2ncccn2[nH]1,335.207766692,True,otavapep,otavapep,True,True,True,334.200490692,50,"C,H,N,O",True,False,True,True,13.40831066768,40.224932003039996,train,True,True,0.2619047619047619,"Q1 [0.000,0.281)"
QHEYAQWZBQAQFY,O=C(NN=Cc1cccnc1)c1cnn(-c2ccccc2)c1,307.13018506799995,True,mcediv_50k,mcediv_50k,False,True,True,306.12290906799996,37,"C,H,N,O",True,False,True,True,12.285207402719998,36.85562220815999,,False,False,0.3974358974358974,"Q4 [0.364,1.000)"
QHXLXUIZUCJRKV,c1cc2n[nH]cc2cc1Cc1nnc2ccc(-c3cnn(C4CC4)c3)nn12,425.1444531400001,True,mcebio,mcebio,True,True,True,424.1371771400001,46,"C,F,H,N",True,False,True,True,17.005778125600006,51.017334376800015,train,True,True,0.282258064516129,"Q2 [0.281,0.319)"
QHYZYRFZKFARPS,O=C(CC1CCOCC1)Nc1ccc2c(c1)OCC(=O)N2,306.144832088,True,enamdisc,enamdisc,False,True,True,305.137556088,41,"C,H,N,O",True,False,True,True,12.24579328352,36.737379850559996,,False,False,0.2886597938144329,"Q2 [0.281,0.319)"
QIFCAECGIGXNHC,O=C(NCc1cn(-c2ccccc2)nn1)c1cccs1,303.07103619200007,True,mcediv_50k,mcediv_50k,False,True,True,302.0637601920001,32,"C,F,H,N,O,S",True,False,True,True,12.122841447680003,36.36852434304001,,False,False,0.3333333333333333,"Q3 [0.319,0.364)"
QIPHDQIQTBKYLF,c1ccc(CSc2ccc(-c3ccccn3)nn2)cc1,314.05132206400003,True,mcediv_50k,mcediv_50k,False,True,True,313.04404606400004,33,"C,Cl,H,N,S",True,False,True,True,12.562052882560002,37.68615864768,,False,False,0.3763440860215054,"Q4 [0.364,1.000)"
QISVKQISXHGPBA,O=C(c1ccccc1)N1Cc2cn[nH]c2C(c2nc[nH]n2)C1,353.1720498800001,True,enamdisc,enamdisc,False,True,True,352.1647738800001,46,"C,H,N,O",True,False,True,True,14.126881995200003,42.380645985600005,,False,False,0.2808988764044944,"Q2 [0.281,0.319)"
QIYNJJQLZNMULM,O=C(Cc1ccccc1)NCc1n[nH]c(=O)[nH]1,329.12198638,True,enamdisc,enamdisc,False,True,True,328.11471038,38,"C,F,H,N,O",True,False,True,True,13.1648794552,39.494638365600004,,False,False,0.3866666666666666,"Q4 [0.364,1.000)"
QJDBVFIYCPMUKR,c1ccc(OCc2noc(C3CC3)n2)cc1,333.15573112000004,True,enamdisc,enamdisc,False,True,True,332.14845512000005,44,"C,H,N,O",True,False,True,True,13.3262292448,39.978687734400005,,False,False,0.3684210526315789,"Q4 [0.364,1.000)"
QJETUJRXQBGHAL,c1cc(-c2cc[nH]n2)ccn1,352.143786532,True,mcescaf,mcescaf,True,True,True,351.136510532,45,"C,H,N,O,S",True,False,True,True,14.08575146128,42.25725438383999,train,True,True,0.3058823529411765,"Q2 [0.281,0.319)"
QJLAVVZUSQZACR,O=C(CCc1nc(C2CCCC2)no1)N1CCC(n2cccn2)CC1,344.20810104000003,True,enamdisc,enamdisc,False,True,True,343.20082504000004,50,"C,H,N,O",True,False,True,True,13.768324041600001,41.3049721248,,False,False,0.2589285714285714,"Q1 [0.000,0.281)"
QJMZCTXXDQBKAB,O=C(CNC(=O)C1CCNCC1)c1ccccc1,433.174496128,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,432.167220128,54,"C,F,H,N,O",True,False,True,True,17.32697984512,51.98093953536,,False,False,0.2956521739130435,"Q2 [0.281,0.319)"
QJXVVCFKQJDPEY,O=C(Nc1cccc2cccnc12)C1NCCc2ccccc21,380.140495656,True,mcediv_50k,mcediv_50k,False,True,True,379.13321965600005,46,"C,F,H,N,O",True,False,True,True,15.20561982624,45.616859478719995,,False,False,0.392,"Q4 [0.364,1.000)"
QKCAUXREKNGLHY,O=c1ccoc2c1CC1C(CCC3CCCCC31)O2,377.1958646159999,True,nihnp,nihnp,True,True,True,376.1885886159999,55,"C,H,O",True,False,True,True,15.087834584639996,45.263503753919984,train,True,True,0.2818181818181818,"Q2 [0.281,0.319)"
QKDCLUARMDUUKN,c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(OC2CCNC2)n1,563.3452632040003,True,mcebio,mcebio,True,True,True,562.3379872040002,83,"C,H,N,O",True,False,True,True,22.53381052816001,67.60143158448003,val,True,True,0.2681564245810056,"Q1 [0.000,0.281)"
QKGAYNNYZHJULN,c1ccc(-c2ncc[nH]2)cc1,217.097153624,True,enammol,enammol,False,True,True,216.089877624,28,"C,H,N,O",True,False,True,True,8.683886144959999,26.05165843488,,False,False,0.3709677419354839,"Q4 [0.364,1.000)"
QKLVTEDPGNXBSL,c1ccc(-c2nncc(N3CCC4(CC3)OCCO4)n2)cc1,327.181551944,True,mcediv_50k,mcediv_50k,False,True,True,326.174275944,46,"C,H,N,O",True,False,True,True,13.087262077759998,39.26178623328,,False,False,0.2376237623762376,"Q1 [0.000,0.281)"
QKZUWEBYTLPWGM,O=C(COc1ccccc1)N1CCC(CSCc2ccco2)CC1,360.16279066,True,mcediv_50k,mcediv_50k,False,True,True,359.15551466,50,"C,H,N,O,S",True,False,True,True,14.406511626399999,43.2195348792,,False,False,0.3018867924528302,"Q2 [0.281,0.319)"
QLFSNNFCLLQNJL,c1ccc(COc2cccc(CNCC3CCNCC3)c2)cc1,311.21178945199995,True,mcediv_50k,mcediv_50k,False,True,True,310.20451345199996,49,"C,H,N,O",True,False,True,True,12.448471578079998,37.345414734239995,,False,False,0.3296703296703296,"Q3 [0.319,0.364)"
QLPQYTXDMVNSJW,O=C(c1ccsc1)N1CC(c2nc(-c3ccccc3)no2)C1,346.041151304,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,345.033875304,35,"C,Cl,H,N,O,S",True,False,True,True,13.841646052159998,41.52493815648,test,True,False,0.28125,"Q2 [0.281,0.319)"
QLRIHBMDMNUZAV,O=C(NCc1ccc(-c2ccoc2)nc1)c1cn[nH]c1,311.150251816,True,mcediv_50k;mcescaf,mcediv_50k;mcescaf,True,True,True,310.142975816,41,"C,H,N,O",True,False,True,True,12.44601007264,37.33803021792,train,True,True,0.3368421052631579,"Q3 [0.319,0.364)"
QMFOLOYZBXUMIB,c1cn2nnnc2c(NCC2CCCCC2)n1,262.17746960799997,True,enamdisc,enamdisc,False,True,True,261.170193608,38,"C,H,N",True,False,True,True,10.487098784319999,31.461296352959994,,False,False,0.2307692307692307,"Q1 [0.000,0.281)"
QMFTULGIUMWEMD,O=C(NC(=S)Nc1ncccc1OC(=O)c1ccc2c(c1)OCCO2)c1ccc2c(c1)OCCO2,494.10164694799994,True,mcescaf,mcescaf,True,True,True,493.09437094799995,54,"C,H,N,O,S",True,False,True,True,19.764065877919997,59.29219763375999,val,True,True,0.3424657534246575,"Q3 [0.319,0.364)"
QMKZEISENORIPV,O=C(CSc1ncccn1)c1ccc2c(c1)OCCO2,317.095439372,True,mcediv_50k,mcediv_50k,False,True,True,316.088163372,38,"C,H,N,O,S",True,False,True,True,12.683817574879999,38.051452724639994,,False,False,0.3444444444444444,"Q3 [0.319,0.364)"
QMLSYUCAVAOMNN,O=c1[nH]cc[nH]1,143.045118052,True,enammol,enammol,False,True,True,142.037842052,16,"C,H,N,O",True,False,True,True,5.72180472208,17.16541416624,,False,False,0.2631578947368421,"Q1 [0.000,0.281)"
QMPIGHVBCMTFAM,O=C(NCc1ccncc1)c1cn[nH]c1-c1ccc2c(c1)OCO2,337.129516372,True,enamdisc,enamdisc,False,True,True,336.122240372,41,"C,H,N,O",True,False,True,True,13.48518065488,40.455541964640005,,False,False,0.336,"Q3 [0.319,0.364)"
QNKXMWDMMBJHAQ,O=C(Nc1ccc2[nH]ccc2c1)N1CCCC1,315.181551944,True,enamdisc,enamdisc,False,True,True,314.174275944,45,"C,H,N,O",True,False,True,True,12.607262077759998,37.82178623328,,False,False,0.3076923076923077,"Q2 [0.281,0.319)"
QOEMUEBFZAMTFO,O=C(CN1Cc2ccccc2C1=O)Nc1ccc2[nH]ccc2c1,362.186302976,True,otavapep,otavapep,True,True,True,361.179026976,50,"C,H,N,O",True,False,True,True,14.487452119039999,43.46235635712,train,True,True,0.4166666666666667,"Q4 [0.364,1.000)"
QOJAYEUBVMLYPV,c1ccc(Sc2nc3ccccc3[nH]2)nc1,302.05938821200004,True,mcediv_50k,mcediv_50k,False,True,True,301.05211221200005,32,"C,H,N,O,S",True,False,True,True,12.082375528480002,36.24712658544001,,False,False,0.3670886075949367,"Q4 [0.364,1.000)"
